housing_age,income,bedrooms,households,rooms,house_value
14,4.9769,.186096256684492,3.4985590778098,5.38904899135447,186500
27,3.9107,.179442508710801,3.11650485436893,5.57281553398058,186500
17,3.6437,.208160535117057,1.44375431331953,5.15873015873016,186500
35,3.4837,.195284159613059,3.00847457627119,4.67231638418079,186500
44,3.2222,.242117787031529,2.85529715762274,4.34366925064599,186500
17,3.1779,.226490596238495,1.49616858237548,4.78735632183908,186500
13,3.1773,.273809523809524,3.05229936880072,4.16591523895401,186500
4,2.8649,.226099092812282,2.2681660899654,4.95847750865052,186500
26,6.0531,.157511581733951,4.09734513274336,6.6858407079646,186400
36,4.7386,.174423859014912,2.56756756756757,5.98108108108108,186400
43,4.6369,.229722658294087,2.14780600461894,4.41339491916859,186400
44,3.3125,.198668146503885,2.64245810055866,5.03351955307263,186400
44,2.0536,.343283582089552,2.69724770642202,2.76605504587156,186400
5,5.7104,.155421686746988,3.14416775884666,6.52686762778506,186300
16,4.4732,.176891615541922,2.6441717791411,6,186300
14,4.3897,.157349896480331,2.88793103448276,6.24568965517241,186300
43,3.6442,.181967213114754,3.1695652173913,5.30434782608696,186300
31,3.4583,.237086092715232,3.18934911242604,4.46745562130178,186300
42,3.3156,.227833894500561,2.47641509433962,4.20283018867925,186300
4,2.7708,.312060573282856,3.65789473684211,4.42344497607655,186300
32,2.4942,.229352678571429,2.96850393700787,4.70341207349081,186300
24,4.8661,.165654813529922,2.45588235294118,6.35845588235294,186200
38,4.375,.206496519721578,2.75,4.89772727272727,186200
37,4.275,.20578231292517,4.19230769230769,5.65384615384615,186200
30,3.6546,.179249878226985,3.82608695652174,5.25063938618926,186200
45,3.524,.194816414686825,2.26576576576577,5.21396396396396,186200
32,3.3375,.195638629283489,3.22222222222222,5.24509803921569,186200
37,3.1563,.199058507061197,2.96563573883162,5.10996563573883,186200
16,2.825,.21769456681351,1.91808873720137,4.64846416382253,186200
21,2.7043,.229996411912451,2.20758483033932,5.56287425149701,186200
23,1.9647,.334660297239915,3.58834244080146,3.43169398907104,186200
30,5.766,.148420115709835,2.76911764705882,6.60882352941176,186100
35,4.5769,.186189889025894,2.97535211267606,5.7112676056338,186100
12,4.0154,.237020968908171,2.00272479564033,4.71049046321526,186100
4,3.5507,.158543863139049,2.72448979591837,7.32798833819242,186100
37,2.8971,.238032786885246,2.87433155080214,4.07754010695187,186100
35,4.8214,.183717193358329,3.5887573964497,5.52366863905325,186000
30,4.525,.213609467455621,3.48006134969325,5.1840490797546,186000
27,3.9643,.226528384279476,3.57487922705314,4.42512077294686,186000
34,3.8194,.216271186440678,2.38225255972696,5.03412969283276,186000
30,3.7454,.258160237388724,2.58315334773218,4.36717062634989,186000
15,3.6875,.185368877867328,2.60956175298805,6.42629482071713,186000
29,3.5109,.231264637002342,3.05357142857143,4.69230769230769,186000
24,3.2757,.226044226044226,3.49357326478149,4.70822622107969,186000
32,2.8333,.249439880507842,2.34097421203438,3.83667621776504,186000
9,4.3646,.164568081991215,2.52192066805845,7.1294363256785,185900
40,4.1964,.20093896713615,3.30601092896175,5.81967213114754,185900
17,3.4896,.156828703703704,3.15845070422535,6.08450704225352,185900
25,3.0453,.273361574881635,2.37048503611971,4.14138286893705,185900
34,4.5766,.244663382594417,2.80689655172414,4.2,185800
36,4.125,.177293064876958,3.559375,5.5875,185800
33,3.705,.19179229480737,3.64782608695652,5.19130434782609,185800
17,3.3006,.282943525385054,2.35610302351624,3.92609182530795,185800
16,3.1964,.24384236453202,3.18892261001517,4.31259484066768,185800
26,5.0603,.161167512690355,2.768,6.304,185700
36,4.8438,.187083546899026,3.50279329608939,5.44972067039106,185700
42,4.3553,.162847391516333,2.76100628930818,6.4496855345912,185700
18,3.7585,.200373034905409,2.17664670658683,5.61826347305389,185700
25,3.139,.254410838059231,2.79759519038076,4.24048096192385,185700
40,3.11,.193420531113753,2.07659574468085,5.36808510638298,185700
8,2.7714,.301264852433883,2.59424460431655,3.75395683453237,185700
43,2.6402,.279605263157895,2.86585365853659,3.70731707317073,185700
8,2.4741,.356616713233426,2.35639229422067,3.44746059544658,185700
36,2.1793,.3705759888966,3.618,2.882,185700
13,6.6772,.144729451413593,3.16022099447514,7.37707182320442,185600
9,5.038,.178175961344876,2.8207650273224,5.42841530054645,185600
35,4.75,.19605077574048,3.2989417989418,5.62698412698413,185600
34,4.4934,.194469223907226,3.34762979683973,5.06094808126411,185600
34,4.2137,.196071298654056,4.16815742397138,4.91771019677996,185600
31,3.2642,.255006675567423,3.34833659491194,4.3972602739726,185600
44,3.1304,.245184590690209,3.27348993288591,4.18120805369128,185600
50,2.6684,.293056314926189,2.18798449612403,3.54457364341085,185600
16,2.478,.291838955386289,2.38011695906433,3.83876357560568,185600
31,2.2083,.2521815008726,4.5077519379845,4.44186046511628,185600
14,5.753,.161441272812354,3.26988636363636,6.07102272727273,185500
26,5.2374,.179951690821256,3.21518987341772,5.24050632911392,185500
29,4.375,.18864774624374,4.15800415800416,4.98128898128898,185500
33,4.0023,.193374629679504,2.925,5.15694444444444,185500
34,3.5446,.175501113585746,4.31002331002331,5.23310023310023,185500
27,4.2212,.221256038647343,3.52252252252252,4.66216216216216,185400
17,3.9734,.166945256999582,2.68311688311688,6.21558441558442,185400
23,3.267,.297213622291022,2.66932270916335,3.8605577689243,185400
19,3.2125,.233695652173913,2.9622641509434,5.20754716981132,185400
31,3.1989,.240479041916168,3.46960167714885,4.37631027253669,185400
28,3.0919,.310042347247429,2.8343949044586,3.50955414012739,185400
20,3.0441,.239657961636238,2.38421599169263,4.4932502596054,185400
39,2.9663,.209200438116101,2.1493848857645,4.81370826010545,185400
39,2.8893,.188227684346701,2.70454545454545,5.01948051948052,185400
31,2.7143,.275755228505035,3.35656836461126,3.46112600536193,185400
15,2.3784,.303877366997295,3.13068844807468,3.88214702450408,185400
34,5.5238,.169824086603518,3.45126353790614,5.33574007220217,185300
16,5.1433,.161147902869757,3.51508120649652,6.30626450116009,185300
15,5.1185,.166573033707865,3.0609756097561,6.20209059233449,185300
29,4.537,.190685413005272,4.34234234234234,5.12612612612613,185300
36,4.275,.172413793103448,3.28205128205128,5.57692307692308,185300
19,3.338,.189463955637708,3.07276995305164,5.07981220657277,185300
42,3.25,.300672430355427,2.28852459016393,3.41311475409836,185300
45,2.1767,.210670314637483,3.05960264900662,4.84105960264901,185300
20,5.5718,.157126502575844,3.09242144177449,6.45841035120148,185200
27,5.1074,.17725988700565,3.82089552238806,5.28358208955224,185200
35,4.4784,.206580366774542,2.92650918635171,4.86614173228346,185200
35,4.1312,.193548387096774,3.03623188405797,5.09178743961353,185200
30,3.5551,.206440483036228,5.1869918699187,4.71273712737127,185200
40,3.0089,.223100570926658,3.95852534562212,5.24654377880184,185200
47,2.9514,.254237288135593,2.91794871794872,3.93333333333333,185200
24,2.9,.231934227607097,1.91428571428571,4.40190476190476,185200
31,2.6641,.21610346266166,2.95588235294118,5.03571428571429,185200
18,5.5684,.14735516372796,2.7515923566879,6.74309978768578,185100
26,5.516,.143365192264948,2.98083067092652,7.18690095846645,185100
32,5.1664,.197877652933833,2.73454545454545,5.82545454545455,185100
9,5.0731,.207589285714286,2,5.07169811320755,185100
37,4.8703,.201201201201201,2.94752186588921,4.85422740524781,185100
20,4.7222,.196199280945044,2.89389920424403,5.16445623342175,185100
23,4.6467,.195451751690227,4.42560553633218,5.62975778546713,185100
10,4.4375,.162259222984003,2.30374753451677,6.0414201183432,185100
19,2.6696,.284083044982699,3.12482269503546,4.09929078014184,185100
38,2.5852,.249396621078037,2.75524475524476,4.34615384615385,185100
26,5.3209,.158458244111349,3.2037037037037,5.76543209876543,185000
35,5.0077,.190773067331671,2.96666666666667,5.34666666666667,185000
36,4.35,.171929824561404,2.39748953974895,5.96234309623431,185000
30,4.3472,.182678311499272,2.78691588785047,5.13644859813084,185000
38,4.1875,.247386759581882,2.38235294117647,4.22058823529412,185000
43,3.2386,.262993762993763,2.69672131147541,3.94262295081967,185000
36,2.5104,.261130838568697,4.09881847475832,3.93233082706767,185000
15,4.45,.205433807509932,1.91267787839586,5.04721862871928,184900
34,4.285,.185115697310819,3.05537459283388,5.20846905537459,184900
27,4.1,.18609022556391,5.89273356401384,5.52249134948097,184900
35,3.7813,.200372786579683,2.86713286713287,5.002331002331,184900
44,3.3785,.252369668246446,4.1796875,4.39583333333333,184900
42,3.3478,.193776520509194,2.57786885245902,5.79508196721311,184900
39,2.6818,.256117455138662,3.35087719298246,4.03289473684211,184900
43,2.1149,.218099547511312,4.76699029126214,5.36407766990291,184900
5,5.0509,.188053097345133,2.43362831858407,5.33333333333333,184800
5,5.0473,.204368174726989,2.86731843575419,5.37150837988827,184800
28,4.7891,.202372644801117,2.80191693290735,4.57827476038339,184800
32,4.6312,.184280639431616,3.33333333333333,5.47931873479319,184800
33,4.3862,.182903834066625,2.31242603550296,5.64852071005917,184800
18,3.9063,.181487469684721,2.94431554524362,5.74013921113689,184800
16,3.4115,.194206549118388,1.63760217983651,5.40871934604905,184800
41,3.2317,.271238485158649,3.41897233201581,3.86166007905138,184800
31,3.2222,.232039636663914,3.35884567126725,4.55834378920954,184800
15,4.9706,.183528685996299,3.26475548060708,5.46711635750422,184700
33,3.9395,.198600174978128,2.59077809798271,4.94092219020173,184700
33,3.6028,.209721927403948,3.20515574650913,5.06015037593985,184700
51,3,.268535595721136,2.21961325966851,3.74447513812155,184700
11,4.825,.185587364264561,2.59493670886076,6.41139240506329,184600
35,4.4896,.190092165898618,3.11702127659574,5.54042553191489,184600
16,4.0048,.168103448275862,3.13548387096774,5.98709677419355,184600
38,3.6625,.177367576243981,2.86936936936937,5.61261261261261,184600
34,3.66,.226700251889169,3.17647058823529,4.67058823529412,184600
39,3.3929,.241242564441507,3.46610169491525,4.27401129943503,184600
22,3.343,.283760683760684,2.53113553113553,4.28571428571429,184600
32,2.9479,.237388724035608,3.7220447284345,4.30670926517572,184600
13,4.5594,.183985488468515,3.00790513833992,5.08432147562582,184500
15,4.1883,.201646729843095,2.32780082987552,5.34190871369295,184500
4,4.1652,.259764414135152,2.0825,4.0325,184500
35,3.6654,.180476730987514,3.55882352941176,5.18235294117647,184500
25,3.625,.186297671279109,2.08992805755396,5.32913669064748,184500
37,3.5568,.224150141643059,2.82547993019197,4.92844677137871,184500
5,2.5125,.230246113989637,2.20748829953198,4.81747269890796,184500
19,4.8497,.164285714285714,2.94619883040936,5.73099415204678,184400
4,4.6863,.221343873517787,2.12816455696203,5.20411392405063,184400
25,3.7933,.219662690250926,3.25430210325048,4.64818355640535,184400
29,3.3841,.207107486163705,2.70662905500705,4.84203102961918,184400
30,3.0909,.248520710059172,3.14354066985646,4.44736842105263,184400
19,2.9762,.195548489666137,2.40088105726872,5.54185022026432,184400
18,2.875,.260809694299091,3.11360634081902,4.79656538969617,184400
31,2.871,.292173067574137,4.13989637305699,3.55267702936097,184400
26,2.8106,.269230769230769,4.14229249011858,4.11067193675889,184400
32,2.5352,.27884979190314,3.91561181434599,3.71729957805907,184400
27,2.4135,.390291262135922,1.74122807017544,2.25877192982456,184400
42,2.4107,.285,2.0828729281768,3.31491712707182,184400
30,2.3929,.292027729636049,4.39073806078148,3.34008683068017,184400
18,1.9441,.259830377794911,1.95512820512821,4.15705128205128,184400
26,1.3903,.270497547302032,3.07255520504732,4.50157728706625,184400
16,5.149,.148630594522378,2.39588100686499,6.8512585812357,184300
6,4.7068,.182363977485929,3.46729651162791,5.81031976744186,184300
17,4.2917,.168172888015717,2.52322738386308,6.22249388753056,184300
24,3.0192,.230056613484303,4,4.21475054229935,184300
26,2.8622,.224333211545488,3.0973597359736,4.51650165016502,184300
46,2.7179,.284003990688394,3.17813267813268,3.69410319410319,184300
40,5.1165,.195054945054945,2.40526315789474,5.74736842105263,184200
46,4.5,.173421926910299,3.18587360594796,5.59479553903346,184200
36,4.375,.211640211640212,3.19170984455959,4.89637305699482,184200
27,4.2386,.201433121019108,3.64187866927593,4.91585127201566,184200
32,3.9063,.179974651457541,2.86301369863014,5.4041095890411,184200
29,3.8365,.204017857142857,2.91646191646192,5.5036855036855,184200
38,3.2578,.218146718146718,4.50212765957447,4.40851063829787,184200
27,2.3075,.260234755224735,2.22372372372372,5.24474474474474,184200
26,4.739,.16006600660066,2.59733333333333,6.464,184100
30,4.6071,.177409638554217,2.70718232044199,6.11418047882136,184100
8,4.3278,.177659574468085,2.97824397824398,5.84304584304584,184100
14,3.7988,.263269639065817,2.20118343195266,4.18047337278106,184100
26,3.6474,.254445964432285,2.1216457960644,3.92307692307692,184100
23,3.375,.249406175771971,2.51652892561983,4.34917355371901,184100
32,3.2377,.23935122025163,2.5284441398218,4.52159013022618,184100
27,2.9063,.293948126801153,3.66605839416058,3.7992700729927,184100
25,2.7778,.21708003068269,2.0599739243807,5.09908735332464,184100
26,2.6563,.261603375527426,2.30807248764415,4.29489291598023,184100
27,2.5417,.289087428206765,2.11430921052632,3.86595394736842,184100
23,4.4536,.179241168774531,2.42857142857143,5.7468671679198,184000
38,4.3529,.162476845726383,2.43485342019544,6.15472312703583,184000
36,4.095,.181325301204819,3.99022801302932,5.4071661237785,184000
35,4.0288,.185032894736842,3.91666666666667,5.33333333333333,184000
40,3.8676,.181922196796339,2.88328075709779,5.51419558359621,184000
30,3.6393,.191563275434243,2.47493036211699,5.61281337047354,184000
26,3.045,.241331161275308,3.71871768355739,4.44364012409514,184000
21,2.6786,.217409240924092,2.84917355371901,5.00826446280992,184000
34,4.4663,.183410613086038,3.0117994100295,5.72566371681416,183900
27,4.0508,.189836448598131,3.00289855072464,4.96231884057971,183900
31,3.875,.216379711493718,3.19867549668874,7.1158940397351,183900
35,3.7917,.196774193548387,3.07258064516129,5,183900
4,3.7844,.310248198558847,1.92234548335975,3.95879556259905,183900
17,3.526,.191088873004527,2.26229508196721,5.73360655737705,183900
35,3.5234,.178571428571429,3.11029411764706,5.55882352941176,183900
13,3.3444,.20734846711912,2.9063670411985,5.33458177278402,183900
24,3.3036,.264406779661017,2.1454802259887,3.75,183900
32,3.1979,.221052631578947,3.13496932515337,4.51687116564417,183900
22,2.2216,.229256198347107,1.60898876404494,6.79775280898876,183900
33,1.7377,.269662921348315,2.94501718213058,3.97594501718213,183900
17,1.1875,.333722287047841,2.79929577464789,3.01760563380282,183900
21,5.6177,.151084812623274,2.75,6.88858695652174,183800
12,5.4819,.167139959432049,2.86448598130841,5.75934579439252,183800
35,4.9375,.185383244206774,2.48571428571429,5.34285714285714,183800
36,4.7228,.186282811176969,3.55504587155963,5.41743119266055,183800
36,4.6827,.192168237853517,3.64227642276423,5.60569105691057,183800
38,4.6389,.159325210871603,2.95266272189349,6.31360946745562,183800
34,4.5163,.194454447245229,3.74329501915709,5.31992337164751,183800
33,4.2454,.175327829043225,3.16519174041298,6.07374631268437,183800
22,4.2312,.21849593495935,4,4.48802736602052,183800
41,3.8083,.207766990291262,2.97757847533632,4.61883408071749,183800
26,3.7212,.202493388741972,2.72413793103448,5.07088122605364,183800
36,3.6591,.211184982401251,3.16904276985743,5.20773930753564,183800
25,3.2619,.203566121842496,2.7239263803681,6.19325153374233,183800
31,2.8345,.289599651871192,1.73559322033898,3.89491525423729,183800
33,2.6591,.256730137885752,2.52684563758389,5.11073825503356,183800
28,2.2843,.300776196636481,2.38725490196078,3.78921568627451,183800
42,5.1915,.151864035087719,2.33009708737864,5.90291262135922,183700
43,3.4583,.182862770847012,2.45036764705882,5.59926470588235,183700
32,3.4028,.357039187227866,2.68303571428571,3.07589285714286,183700
27,2.5893,.256944444444444,3.10498338870432,4.20996677740864,183700
25,2.5833,.311632142044161,2.98421468034728,3.4672454617206,183700
39,5.1312,.184431137724551,2.85671641791045,4.98507462686567,183600
16,4.6324,.186581128040631,2.94528875379939,5.6854103343465,183600
15,4.2075,.172493024782537,2.4222668004012,6.11133400200602,183600
15,4.1862,.201645222526893,2.38668224299065,5.53855140186916,183600
34,3.9615,.195634599838319,3.03619909502262,5.5972850678733,183600
8,3.6292,.189592993302421,2.75120076849183,5.59365994236311,183600
44,3.4688,.183246073298429,4.03333333333333,5.57083333333333,183600
23,3.0382,.265456329735034,2.68770545693623,4.01972386587771,183600
23,3.6618,.233405639913232,4.96613545816733,4.59163346613546,183500
43,3.1719,.185388845247447,2.11376404494382,5.36376404494382,183500
17,2.5797,.317135549872123,3.72484076433121,3.48662420382166,183500
35,5.2443,.17037037037037,2.66920152091255,6.67300380228137,183400
36,4.5306,.203785488958991,3.5131195335277,4.62099125364431,183400
35,4.4187,.186608122941822,3.54990215264188,5.34833659491194,183400
36,4.0846,.170890658942795,3.19675456389452,5.60243407707911,183400
32,3.63,.217787114845938,2.49417637271215,4.75207986688852,183400
33,2.9292,.274154168119986,2.51631205673759,4.06666666666667,183400
36,4.2578,.212527964205817,33.9529411764706,5.25882352941176,183300
3,4.1379,.260744985673352,1.88503649635037,4.45802919708029,183300
31,3.756,.20623770722113,4.16083916083916,4.97762237762238,183300
21,3.6042,.1789802289282,3.07309941520468,5.61988304093567,183300
35,3.5903,.276556776556777,3.23905723905724,3.67676767676768,183300
18,3.256,.25028636884307,3.13861386138614,4.32178217821782,183300
27,3.1136,.183070866141732,3.24691358024691,6.27160493827161,183300
40,3.1094,.222462203023758,2.92013888888889,4.82291666666667,183300
24,3.0526,.242639040348964,3.89012345679012,4.5283950617284,183300
23,2.93,.275445960125918,2.09572301425662,3.88187372708758,183300
47,2.881,.27882797731569,4.0036496350365,3.86131386861314,183300
30,2.8456,.232741617357002,2.63235294117647,4.97058823529412,183300
33,2.3981,.397621070518267,3.56511627906977,2.73720930232558,183300
25,2.39,.314401622718053,5.73306772908367,3.92828685258964,183300
6,2.246,.399064171122995,3.36283185840708,2.64778761061947,183300
15,2.1935,.208123652048886,1.87238095238095,5.29904761904762,183300
23,1.3365,.334106728538283,2.46494464944649,3.18081180811808,183300
10,4.8229,.18348233290762,3.6735632183908,5.4,183200
34,4.4102,.171159029649596,4.01095890410959,6.0986301369863,183200
35,4.2937,.170105456212746,3.48882681564246,6.09217877094972,183200
13,3.6583,.176372712146423,3.37007874015748,6.30971128608924,183200
11,3.2226,.215559655596556,2.74848484848485,4.92727272727273,183200
45,3.0347,.201101928374656,3.55,4.5375,183200
25,2.9926,.22583664872455,3.19522776572668,4.63449023861171,183200
15,2.8333,.298591549295775,2.97611940298507,3.7089552238806,183200
24,2.8106,.209736767619587,2.06915629322268,4.8865836791148,183200
36,5.1423,.206384558277654,2.69064748201439,4.84532374100719,183100
35,4.6964,.183805668016194,3.97727272727273,5.61363636363636,183100
36,4.0368,.223699421965318,3.11331444759207,4.90084985835694,183100
18,3.7201,.234070914422821,2.79877300613497,4.60245398773006,183100
47,3.2599,.219173324070858,3.67821782178218,4.75082508250825,183100
32,3.2373,.239314336598397,3.97971014492754,4.34009661835749,183100
19,3.1042,.315052950075643,2.97051282051282,3.38974358974359,183100
31,2.7955,.224874371859296,2.48566878980892,5.07006369426752,183100
41,2.6553,.228426395939086,4.042071197411,4.46278317152104,183100
32,2.3942,.233933161953728,2.78597122302158,4.89748201438849,183100
25,5.2887,.162581445857896,3.47047244094488,6.34448818897638,183000
31,5.282,.163617886178862,2.67088607594937,6.22784810126582,183000
39,4.1125,.218865598027127,2.87579617834395,5.1656050955414,183000
4,3.9205,.170178282009724,2.13333333333333,5.87619047619048,183000
36,3.9191,.173443129181678,2.23584905660377,6.11006289308176,183000
34,3.8304,.193903048475762,3.68010075566751,5.04030226700252,183000
48,3.825,.174914675767918,2.61578947368421,6.16842105263158,183000
33,3.5,.232142857142857,4.215,4.48,183000
24,2.0699,.339337594421848,4.21604375569736,3.13764813126709,183000
16,4.9024,.165680473372781,3.64127764127764,5.81326781326781,182900
30,4.0061,.18941504178273,3.41313559322034,5.32415254237288,182900
23,2.4526,.242082825822168,4.29683377308707,4.33245382585752,182900
29,2.3843,.225761772853186,3.83025830258303,5.32841328413284,182900
7,4.4655,.165124555160142,3.42231947483589,6.14879649890591,182800
27,4.2708,.170076726342711,2.96246648793566,6.28954423592493,182800
4,4.2463,.217512548800892,2.32383419689119,4.64507772020725,182800
45,4.0588,.181115181115181,2.67535545023697,5.82227488151659,182800
34,4.0417,.172463768115942,2.66666666666667,7.04081632653061,182800
15,3.9688,.186014935505771,2.32958801498127,16.5505617977528,182800
35,3.5521,.224434389140272,3.52983988355167,4.82532751091703,182800
30,2.5208,.255737704918033,3.06161137440758,4.33649289099526,182800
11,4.4213,.154143077714874,3.03402646502836,7.34593572778828,182700
30,4.1411,.195327709279689,3.24394184168013,4.97899838449111,182700
36,3.9338,.169211195928753,2.89375,4.9125,182700
26,3.2875,.31727781230578,2.1649377593361,3.33817427385892,182700
47,2.6292,.287390029325513,2.18953068592058,3.69314079422383,182700
49,2.5417,.211988304093567,2.23188405797101,4.95652173913043,182700
46,4.26,.162393162393162,2.59517426273458,5.9597855227882,182600
6,4.1807,.194543147208122,2.57534246575342,5.3972602739726,182600
5,4.0096,.20094191522763,2.30192962542565,5.06129398410897,182600
33,1.7311,.265267453723947,2.10356536502547,3.88285229202037,182600
38,9.7066,.125714285714286,6.45,8.75,182500
35,5.5867,.194414607948443,2.96551724137931,5.35057471264368,182500
34,4.7772,.195621468926554,3.45070422535211,4.98591549295775,182500
35,4.4688,.196908602150538,3.86111111111111,5.16666666666667,182500
26,4.087,.183441558441558,5.96941896024465,5.65137614678899,182500
9,4.0556,.205865439907993,2.53869969040248,5.38390092879257,182500
15,4.0238,.266884531590414,1.9748427672956,3.84905660377358,182500
15,3.4417,.364400305576776,3.13679245283019,3.0872641509434,182500
16,2.8942,.183700734802939,3.03292181069959,6.16049382716049,182500
38,2.7333,.291849255039439,3.53264604810997,3.92096219931271,182500
15,6.9682,.146103896103896,2.08163265306122,6.28571428571429,182400
25,6.4962,.135296458416236,2.8125,7.853125,182400
24,3.4509,.250217580504787,4.23374340949033,4.03866432337434,182400
22,3.4009,.171604938271605,3.30434782608696,6.21483375959079,182400
43,3.2279,.194387405886379,3.10077519379845,5.66279069767442,182400
9,5.5342,.1968787515006,2.04981549815498,4.61070110701107,182300
36,4.475,.186131386861314,2.83084577114428,5.45273631840796,182300
35,3.9613,.188811188811189,4.45994832041344,5.17312661498708,182300
28,3.9018,.187214611872146,2.61916167664671,5.24550898203593,182300
36,3.1613,.252930568079351,3.39468690702087,4.20872865275142,182300
19,2.6159,.332041844246416,2.55612244897959,3.29209183673469,182300
14,3.7292,.188780334068705,2.48034188034188,5.42393162393162,182200
20,2.6894,.256888888888889,5.36046511627907,3.92441860465116,182200
36,4.7159,.184655396618986,3.63503649635036,5.61313868613139,182100
36,4.5774,.190191387559809,3.48071216617211,4.96142433234421,182100
32,4.5607,.206896551724138,5.50193798449612,4.72093023255814,182100
34,4.5402,.169601482854495,3.12238805970149,6.44179104477612,182100
16,4.121,.203855140186916,3.0077519379845,5.30852713178295,182100
22,4.0474,.228851291184328,3.87464788732394,4.74507042253521,182100
30,3.7202,.215767634854772,5.88586956521739,4.80253623188406,182100
28,3.6214,.342715231788079,2.90094339622642,2.84905660377358,182100
10,3.6087,.1715388858246,2.8815331010453,6.31707317073171,182100
32,3.5867,.194001276324186,4.81168831168831,5.08766233766234,182100
30,3.3479,.237896335674957,3.65229110512129,4.73225516621743,182100
35,2.5551,.253032204098703,3.16974789915966,4.01848739495798,182100
21,2.5,.260934025203855,3.6,4.08787878787879,182100
25,2.3182,.273355263157895,2.14965986394558,4.13605442176871,182100
32,1.4444,.469594594594595,3.84210526315789,2.22556390977444,182100
35,4.9219,.168624161073826,3.11046511627907,6.93023255813953,182000
10,3.9816,.236967488789238,1.96350364963504,4.73523556735236,182000
27,3.1838,.225163677768289,2.70172910662824,5.06195965417867,182000
42,3.1607,.322620519159456,3.30454545454545,3.67727272727273,182000
35,2.4643,.273175542406312,4.32245681381958,3.89251439539347,182000
32,3.7258,.194681384846964,3.64473684210526,5.24473684210526,181900
20,3.7115,.173988439306358,3.00528169014085,6.09154929577465,181900
44,3.2083,.227817745803357,3.13150684931507,4.56986301369863,181900
18,3.0083,.244052863436123,3.7748427672956,4.28301886792453,181900
23,1.9107,.29331993972878,2.57943925233645,3.7214953271028,181900
22,1.5078,.264460046807088,3.29708222811671,3.96684350132626,181900
28,1.2269,.247258225324028,3.79008746355685,4.87366375121477,181900
16,5.3671,.143583945732052,7.08366533864542,7.04780876494024,181800
17,5.1315,.185845488924905,2.25368731563422,5.46017699115044,181800
15,4.8906,.179529508873298,3.22931442080378,5.72813238770686,181800
43,4.5278,.190075321222862,3.20814479638009,5.10633484162896,181800
38,4.1917,.208672086720867,3.60517799352751,4.77669902912621,181800
43,3.6815,.17029702970297,2.23225806451613,6.51612903225806,181800
5,3.6154,.236538461538462,2.78763440860215,4.19354838709677,181800
39,3.3491,.254901960784314,3.32132132132132,3.67567567567568,181800
33,3.0685,.232616940581542,2.92994746059545,4.15586690017513,181800
28,2.582,.231292517006803,3.01570680628272,4.61780104712042,181800
26,2.5509,.207747747747748,2.24196597353497,5.24574669187146,181800
32,2.4952,.276149336624499,1.96543209876543,4.00123456790123,181800
7,4.9867,.218828715365239,2.44908814589666,4.82674772036474,181700
32,3.1944,.223806571605704,3.17574257425743,3.99257425742574,181700
23,3.0125,.282986950217496,3.66198501872659,3.87453183520599,181700
32,2.8438,.268041237113402,3.8014440433213,3.85198555956679,181700
27,2.6101,.279896574014221,1.72877059569075,3.92141951837769,181700
46,2.4038,.300299017513883,3.65895061728395,3.61265432098765,181700
26,5.1354,.153120464441219,2.92964824120603,6.92462311557789,181600
38,3.1734,.172465208747515,2.65060240963855,6.06024096385542,181600
30,5.5,.178156467854376,3.88372093023256,6.0046511627907,181500
23,4.765,.180469123982767,2.99723756906077,5.7707182320442,181500
35,4.4432,.190336749633968,3.34025974025974,5.32207792207792,181500
42,2.7379,.220948012232416,3.14569536423841,4.33112582781457,181500
32,2.1591,.269687162891046,3.91129032258065,3.73790322580645,181500
21,4.2768,.185003274394237,2.91464510332435,5.48787061994609,181400
30,4.0972,.181705809641533,2.05096660808436,5.6871704745167,181400
27,3.8085,.223597359735974,3.0754039497307,4.35188509874327,181400
19,3.287,.284593143329203,2.61515151515152,3.66818181818182,181400
39,3.275,.212244897959184,3.68661971830986,5.17605633802817,181400
32,3.2583,.193802262666011,2.54241645244216,5.22622107969152,181400
26,2.925,.2070340826686,2.47318007662835,5.28352490421456,181400
9,5.9202,.165142549757934,3.11513157894737,6.11513157894737,181300
7,5.2077,.201365187713311,2.16822429906542,5.47663551401869,181300
27,5.0362,.161366313309776,2.84732824427481,6.48091603053435,181300
17,4.8854,.157197313487021,3.36352509179927,6.74296205630355,181300
45,4.8194,.186213991769547,2.96256684491979,5.19786096256685,181300
34,4.5304,.222624136797106,3,4.7515625,181300
35,4.2,.209574468085106,2.97674418604651,4.37209302325581,181300
4,3.7973,.226125957764904,2.71389645776567,4.86012715712988,181300
37,3.625,.247323340471092,2.55217391304348,4.06086956521739,181300
8,3.3409,.29840848806366,1.74252370532458,3.84974471188913,181300
23,3.1736,.408560311284047,1.78155339805825,2.49514563106796,181300
11,3.1587,.28598971722365,1.99764982373678,3.65687426556992,181300
50,2.6991,.228155339805825,4.19844357976654,4.80933852140078,181300
23,2.5833,.408805031446541,2.15549597855228,2.55764075067024,181300
21,2.4856,.358592692828146,3.5,3.00406504065041,181300
29,2.4375,.151243781094527,3.44295302013423,6.74496644295302,181300
37,2.4167,.265402843601896,2.61165048543689,5.12135922330097,181300
36,2.2538,.300375042618479,2.47852028639618,3.5,181300
11,2.2264,.36304961678096,2.88421052631579,2.89941520467836,181300
19,2.2234,.363817097415507,4.76470588235294,2.75239398084815,181300
28,2.1875,.49812734082397,2.30541871921182,1.97290640394089,181300
24,2.1074,.330655957161981,1.77342047930283,3.25490196078431,181300
